Etienne Ithurra,1936,Lock,3,3,0,0,0,0,Bayonne,France,64100,France métropolitaine,France
Georges Libaros,1936,Fly-half,2,1,1,0,0,0,?,g,n,i,France
Andre Rochon,1936,"Flanker, Hooker",1,1,0,0,0,0,Chastreix,France,63680,France métropolitaine,France
Pierre Thiers,1936,"Scrum-half, Flanker",9,6,3,0,0,17,Thiers,France,63300,France métropolitaine,France
Felix Bergese,1936,Centre,6,5,1,0,4,12,Le Boucau,France,64340,France métropolitaine,France
Jean Clave,1936,Hooker,3,3,0,0,0,0,Montgaillard,France,65200,France métropolitaine,France
Edmond Elissalde,1936,"Centre, Fly-half",2,1,1,0,0,0,Biarritz,France,64200,France métropolitaine,France
Pierre Milliand,1936,Wing,3,3,0,0,3,9,Alberville,France,France métropolitaine,Basse-Normandie,France
Frantz Sahuc,1936,Fullback,1,1,0,0,0,0,Marsoulas,France,31260,France métropolitaine,France
David Aguilar,1937,Lock,1,1,0,0,0,0,Pau,France,64000,France métropolitaine,France
Pierre Daulouede,1937,Prop,4,2,2,0,0,0,Labenne,France,40530,France métropolitaine,France
Gilbert Lavail,1937,Fly-half,2,1,1,0,0,0,Perpignan,France,66000;66100,France métropolitaine,France
Henri Masse,1937,Fullback,1,1,0,0,0,0,Loriol,France,26270,France métropolitaine,France
Michel Bonnus,1937,Fullback,5,3,2,0,0,4,Toulon,France,83000;83100;83200,France métropolitaine,France
Antonin Delque,1937,Lock,4,3,1,0,2,6,Castelbiague,France,31160,France métropolitaine,France
Marcel Deygas,1937,Centre,1,1,0,0,0,0,Ardoix,France,07290,France métropolitaine,France
Emile Fabre,1937,Lock,3,2,1,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Robert Cals,1938,Wing,1,0,1,0,0,0,Pezens,France,11170,France métropolitaine,France
Jean Chassagne,1938,Fly-half,1,0,1,0,0,0,Aveze,France,72400,France métropolitaine,France
Henri Clarac,1938,Flanker,1,0,1,0,0,0,Saint-Girons,France,09200,France métropolitaine,France
Jean-Baptiste Lefort,1938,No. 8,1,0,1,0,0,0,Biarritz,France,64200,France métropolitaine,France
Rene Arotca,1938,Flanker,1,1,0,0,0,0,Bayonne,France,64100,France métropolitaine,France
Robert Caunegre,1938,Wing,2,2,0,0,2,6,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,France
Emile Doussau,1938,Prop,1,1,0,0,0,0,Charmant,France,16320,France métropolitaine,France
Raymond le Goff,1938,Wing,2,2,0,0,1,3,Paris,France,France métropolitaine,Île-de-France,France
Rene Lombarteix,1938,"Lock, Prop",2,2,0,0,0,0,Clermont-Ferrand,France,63000;63100,France métropolitaine,France
Andre Rapin,1938,Centre,1,1,0,0,0,0,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,France
Guy Vassal,1938,"Scrum-half, Fly-half",2,2,0,0,0,0,Carcassonne,France,11000,France métropolitaine,France
Jacques Palat,1938,Flanker,1,1,0,0,0,0,Saint-Cyprien,France,66750,France métropolitaine,France
Pierre Charton,1940,No. 8,1,0,1,0,0,0,Saint-Maur-des-Fosse,g,n,i,France
Joseph Dutrey,1940,Lock,1,0,1,0,0,0,Puan,Argentina,BA,Partido de Puan,France
Lucien Ferrand,1940,Flanker,1,0,1,0,0,0,Le Creusot,France,71200,France métropolitaine,France
Francois Meret,1940,Prop,1,0,1,0,0,0,Pontacq,France,64530,France métropolitaine,France
Roger Paul,1940,Hooker,1,0,1,0,0,0,Sauxillanges,France,63490,France métropolitaine,France
Henri Peyralade,1940,Scrum-half,1,0,1,0,0,0,Borderes-sur-l'Echez,France,65320,France métropolitaine,France
Robert Tourte,1940,Wing,1,0,1,0,0,0,Saint-Girons,France,09200,France métropolitaine,France
Marcel Tucoo-Chala,1940,Lock,1,0,1,0,0,0,Pau,France,64000,France métropolitaine,France
Georges Baladie,1945,"Centre, Wing",6,3,3,0,3,9,Ville-d'Avray,France,92410,France métropolitaine,France
Yves Bergougnan,1945,Scrum-half,17,10,7,0,0,12,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Jean Dauger,1945,Centre,3,2,1,0,2,6,Cambo,France,France métropolitaine,Languedoc-Roussillon,France
Robert Geneste,1945,Wing,2,2,0,0,0,0,Angouleme,France,16000,France métropolitaine,France
Auguste Jarasse,1945,Hooker,1,1,0,0,0,0,Ussel,Italia,PIE,TO,France
Louis Junquas,1945,Centre,13,7,6,0,0,0,Saint-Vincent-de-Tyr,g,n,i,France
Jean Massare,1945,"Lock, Prop",6,4,2,0,1,3,Fontenay-sous-Bois,France,94120,France métropolitaine,France
Roger Minjat,1945,Fullback,1,1,0,0,0,0,Venissieux,France,69200,France métropolitaine,France
Alban Moga,1945,Lock,22,13,9,0,0,0,Bordeaux,France,33000;33100;33300;33800,France métropolitaine,France
Jean Prat,1945,Flanker,51,30,20,1,9,144,Lourdes,France,65100,France métropolitaine,France
Jean Prin-Clary,1945,"Lock, Prop",10,6,4,0,1,3,Marseille,France,France métropolitaine,Provence-Alpes-Côte d'Azur,France
Andre Sahuc,1945,No. 8,2,1,1,0,1,3,Castelnau-Montratier,France,46170,France métropolitaine,France
Robert Soro,1945,Lock,21,12,9,0,2,6,Odos,France,65310,France métropolitaine,France
Andre Alvarez,1945,"Fullback, Fly-half",20,13,7,0,1,25,Bayonne,France,64100,France métropolitaine,France
Jacques Chaban-Delmas,1945,Wing,1,0,1,0,0,0,Paris,France,France métropolitaine,Île-de-France,France
Gaston Combes,1945,Scrum-half,1,0,1,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Lucien Rouffia,1945,Fullback,4,1,3,0,0,0,Narbonne,France,11100,France métropolitaine,France
Jean Vilagra,1945,Hooker,1,0,1,0,0,0,Saint-Etienne,France,42000;42100,France métropolitaine,France
Guy Basquet,1945,Back-row,33,17,15,1,8,24,Layrac,France,47390,France métropolitaine,France
Henri Dutrain,1945,"Centre, Wing",8,5,3,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Jean Matheu-Cambas,1945,Flanker,24,14,10,0,1,3,Gelos,France,64110,France métropolitaine,France
Elie Pebeyre,1945,Wing,8,4,4,0,1,3,Seilhac,France,19700,France métropolitaine,France
Maurice Terreau,1945,"Centre, Fly-half",17,11,6,0,5,15,Bourg-en-Bresse,France,01000,France métropolitaine,France
Marcel Volot,1945,Hooker,5,3,2,0,0,0,Gonfreville l'Orcher,France,76700,France métropolitaine,France
Albert Kaempf,1946,Wing,1,1,0,0,0,0,Itxassou,France,64250,France métropolitaine,France
Eugene Buzy,1946,"Prop, Lock",17,10,7,0,0,0,Benejacq,France,64800,France métropolitaine,France
Michel Sorondo,1946,"Fullback, Centre",6,2,4,0,1,3,Hendaye,France,64700,France métropolitaine,France
Jean Lassegue,1946,Wing,9,7,2,0,5,15,Rieumes,France,31370,France métropolitaine,France
Marcel Jol,1947,Hooker,10,6,4,0,0,0,Biarritz,France,64200,France métropolitaine,France
Lucien Caron,1947,Prop,10,6,4,0,1,3,Lyon,France,France métropolitaine,Rhône-Alpes,France
Gerard Dufau,1948,Scrum-half,38,21,17,0,2,6,Dax,France,40100,France métropolitaine,France
Pierre Jeanjean,1948,Wing,1,0,1,0,0,0,Port Vendres,France,66660,France métropolitaine,France
Lucien Martin,1948,Hooker,6,3,3,0,0,0,Pau,France,64000,France métropolitaine,France
Michel Pomathios,1948,Wing,24,12,11,1,6,18,Bourg-en-Bresse,France,01000,France métropolitaine,France
Leon Bordenave,1948,"Fly-half, Centre",5,3,2,0,0,0,Odos,France,65310,France métropolitaine,France
Pierre Dizabo,1948,"Fly-half, Centre",13,8,4,1,1,6,Saint-Vincent-de-Tyr,g,n,i,France
Roger Lacaussade,1948,Wing,2,1,1,0,1,3,Captieux,France,33840,France métropolitaine,France
Pierre Aristouy,1948,"Lock, Prop",6,2,3,1,0,0,Arette,France,64570,France métropolitaine,France
Maurice Siman,1948,Wing,6,2,3,1,0,0,Clermont-Ferrand,France,63000;63100,France métropolitaine,France
Noel Baudry,1949,Fullback,5,4,1,0,0,0,Saint-Exupery-les-Ro,g,n,i,France
Jean Pilon,1949,Fly-half,2,1,1,0,1,3,Bayonne,France,64100,France métropolitaine,France
Francis Desclaux,1949,Centre,3,3,0,0,0,5,Collioure,France,66190,France métropolitaine,France
Felix Lacrampe,1949,No. 8,1,1,0,0,0,0,Lannemezan,France,65300,France métropolitaine,France
Roger Arcalis,1950,Fullback,5,2,2,1,0,0,Tarbes,France,65000,France métropolitaine,France
Rene Bienes,1950,"Flanker, Prop",29,16,12,1,4,12,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Firmin Bonnus,1950,Lock,4,1,2,1,0,0,Toulon,France,83000;83100;83200,France métropolitaine,France
Roger Ferrien,1950,Prop,4,1,2,1,0,0,Riscle,France,32400,France métropolitaine,France
Pierre Lauga,1950,"Fly-half, Centre",4,1,2,1,0,3,Lucq-de-Bearn,France,64360,France métropolitaine,France
Pierre Lavergne,1950,Prop,1,0,1,0,0,0,Ciboure,France,64500,France métropolitaine,France
Jacques Merquey,1950,Centre,4,1,2,1,1,3,Souillac,France,46200,France métropolitaine,France
Daniel Herice,1950,Flanker,1,0,0,1,0,0,Saint-Emiliosen,g,n,i,France
Paul Lasaosa,1950,"Centre, Scrum-half, Halfback",6,3,2,1,0,0,Dax,France,40100,France métropolitaine,France
Pierre Pascalin,1950,Hooker,7,4,2,1,0,0,Saint-Gein,France,40190,France métropolitaine,France
Georges Brun,1950,"Wing, Centre, Fullback",14,7,7,0,0,0,Aix-les-Bains,France,73100,France métropolitaine,France
Fernand Cazenave,1950,Wing,6,5,1,0,1,3,Orthez,France,64300,France métropolitaine,France
Franck Fournet,1950,Fly-half,1,0,1,0,0,0,Clermont-Ferrand,France,63000;63100,France métropolitaine,France
Rene Bernard,1951,Prop,4,3,1,0,0,0,Bergerac,France,24100,France métropolitaine,France
Georges Carabignac,1951,Fly-half,7,2,5,0,0,9,Boe,Bolivia,Missing,Missing,France
Henri Foures,1951,Lock,4,3,1,0,0,0,Issus,France,31450,France métropolitaine,France
Lucien Mias,1951,Lock,29,17,11,1,1,3,Saint-Germain-de-Cal,g,n,i,France
Alain Porthault,1951,Wing,7,5,2,0,3,9,Vervins,France,02140,France métropolitaine,France
Guy Belletante,1951,Centre,3,2,1,0,0,0,Perigueux,France,24000,France métropolitaine,France
Pierre Bertrand,1951,Prop,8,4,4,0,0,13,Meximieux,France,01800,France métropolitaine,France
Dacien Olive,1951,Wing,2,0,2,0,1,3,Claira,France,66530,France métropolitaine,France
Maurice Prat,1951,Fullback,31,18,13,0,6,24,Lourdes,France,65100,France métropolitaine,France
Jean-Roger Bourdeu,1952,Flanker,9,3,6,0,1,3,Gan,中华人民共和国,甘肃省,Missing,France
Rene Brejassou,1952,"Prop, Lock",15,8,7,0,1,3,Aureilhan,France,65800,France métropolitaine,France
Bernard Chevallier,1952,Lock,26,15,11,0,0,0,Rougnat,France,23700,France métropolitaine,France
Roger Furcade,1952,Fly-half,1,1,0,0,0,0,Saint-Nazaire,France,38330,France métropolitaine,France
Paul Labadie,1952,Hooker,21,13,8,0,0,0,Bayonne,France,64100,France métropolitaine,France
Robert Labarthete,1952,"Fullback, Scrum-half",1,1,0,0,0,0,Gan,中华人民共和国,甘肃省,Missing,France
Roger Martine,1952,"Fly-half, Fullback, Centre",25,20,3,2,1,6,Bellocq,France,64270,France métropolitaine,France
Francois Varenne,1952,Lock,1,1,0,0,0,0,Junay,France,89700,France métropolitaine,France
Antoine Labazuy,1952,Fly-half,11,8,2,1,0,39,Carcassonne,France,11000,France métropolitaine,France
Jean Colombier,1952,Wing,3,0,3,0,0,0,Saint-Julien-en-Gene,France,63390,France métropolitaine,France
Pierre Guilleux,1952,Fullback,2,1,1,0,0,0,Usseau,France,France métropolitaine,Bourgogne,France
Jacques Mauran,1952,Centre,6,1,5,0,0,0,Rignac,France,France métropolitaine,Bretagne,France
Michel Lecointre,1952,Fly-half,1,1,0,0,0,0,Troyes,France,10000,France métropolitaine,France
Lucien Roge,1952,"Wing, Centre",15,10,4,1,4,12,Cessenon,France,34460,France métropolitaine,France
Andre Sanac,1952,"Prop, Lock",10,5,5,0,1,3,Trouillas,France,66300,France métropolitaine,France
Jean-Claude Rouan,1953,Fullback,2,1,1,0,0,0,Quillan,France,11500,France métropolitaine,France
Paul Tignol,1953,"No. 8, Lock",2,1,1,0,0,0,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Julien Arrieta,1953,Hooker,2,0,2,0,0,0,Irun,España,Euskadi,Gipuzkoa,France
Robert Carrere,1953,Prop,2,1,1,0,0,0,Saint-Sever,France,40500,France métropolitaine,France
Michel Celaya,1953,Back-row,50,30,15,5,6,18,Biarritz,France,64200,France métropolitaine,France
Andre Haget,1953,Fly-half,14,10,4,0,1,3,Biarritz,France,64200,France métropolitaine,France
Laurent Bidart,1953,Fly-half,1,0,1,0,0,0,Le Boucau,France,64340,France métropolitaine,France
Henri Domec,1953,Flanker,20,15,5,0,1,3,Lourdes,France,65100,France métropolitaine,France
Joseph Galy,1953,Centre,1,0,1,0,0,0,Bages,España,CAT,BCN,France
Michel Vannier,1953,Fullback,43,28,12,3,1,180,Etain,France,55400,France métropolitaine,France
Jean Darrieussecq,1953,Scrum-half,1,1,0,0,0,0,Peyrehorade,France,40300,France métropolitaine,France
Jean-Henri Pargade,1953,Centre,1,1,0,0,0,0,Bayonne,France,64100,France métropolitaine,France
Robert Baulon,1954,Back-row,18,12,6,0,6,18,Le Boucau,France,64340,France métropolitaine,France
Jacques Bouquet,1954,"Fly-half, Centre",34,20,10,4,3,21,Tullins,France,38210,France métropolitaine,France
Andre Boniface,1954,"Wing, Centre",48,25,18,5,11,44,Monfort-en-Chalosse,France,59720,France métropolitaine,France
Henri Claverie,1954,Fullback,2,1,1,0,0,0,Lourdes,France,65100,France métropolitaine,France
Amedee Domenech,1954,"Prop, No. 8",52,32,16,4,8,24,Narbonne,France,11100,France métropolitaine,France
Pierre Albaladejo,1954,"Fullback, Fly-half",30,19,8,3,0,104,Dax,France,40100,France métropolitaine,France
Jean Benetiere,1954,Hooker,2,2,0,0,0,0,Le Coteau,France,42120,France métropolitaine,France
Jean Bichindaritz,1954,Prop,3,3,0,0,0,0,Biarritz,France,64200,France métropolitaine,France
Gilbert Larreguy,1954,Flanker,1,1,0,0,1,3,Mouguerre,France,64990,France métropolitaine,France
Jacques Lepatey,1954,Wing,5,4,1,0,2,6,Salleles d'Aude,France,11590,France métropolitaine,France
Gerard Murillo,1954,"Wing, Centre",2,2,0,0,3,9,Paris,France,France métropolitaine,Île-de-France,France
Jean Barthe,1954,"Flanker, No. 8, Lock",26,17,7,2,0,0,Lourdes,France,65100,France métropolitaine,France
Robert Basauri,1954,Fly-half,1,1,0,0,0,0,Hendaye,France,64700,France métropolitaine,France
Philibert Capitani,1954,Lock,2,2,0,0,0,0,Frassivoro,g,n,i,France
Pierre Danos,1954,Scrum-half,17,11,3,3,3,15,Toulouse,France,31000;31100;31200;31300;31400;31500,France métropolitaine,France
Yves Duffaut,1954,Flanker,2,2,0,0,0,0,Samatan,France,32130,France métropolitaine,France
Jacques Meynard,1954,"Fullback, Centre",2,2,0,0,0,10,Cognac,France,16100,France métropolitaine,France
Henri Lazies,1954,"Lock, No. 8, Prop",4,3,1,0,0,0,Belloc-St-Clamens,France,32300,France métropolitaine,France
Andre Morel,1954,Wing,1,1,0,0,1,3,Grenoble,France,38000;38100,France métropolitaine,France
Henri Rancoule,1955,Wing,27,19,5,3,8,24,Bram,France,11150,France métropolitaine,France
Jacques Chiberry,1955,Wing,1,1,0,0,0,0,Sauveterre-de-Bearn,France,64390,France métropolitaine,France
Michel Escommier,1955,Hooker,1,1,0,0,0,0,Montelimar,France,26200,France métropolitaine,France
Thomas Manterola,1955,"No. 8, Prop",2,2,0,0,0,0,Ciboure,France,64500,France métropolitaine,France
Jean Carrere,1956,Flanker,8,2,5,1,0,0,Argeles-sur-Mer,France,66700,France métropolitaine,France
Jean-Vincent Dupuy,1956,"Wing, Centre",40,22,12,6,19,57,Vic-en-Bigorre,France,65500,France métropolitaine,France
Gerard Roucaries,1956,Lock,1,0,1,0,0,0,Rivesaltes,France,66600,France métropolitaine,France
Guy Stener,1956,"Wing, Centre",5,3,1,1,0,0,Vichy,France,03200,France métropolitaine,France
Serge Torreilles,1956,Wing,1,0,1,0,0,0,Baixas,France,66390,France métropolitaine,France
Robert Vigier,1956,Hooker,24,14,8,2,1,3,Lanobre,France,15270,France métropolitaine,France
Guy Pauthe,1956,Scrum-half,1,1,0,0,1,3,Graulhet,France,81300,France métropolitaine,France
Georges Gauby,1956,Scrum-half,1,1,0,0,0,0,Rivesaltes,France,66600,France métropolitaine,France
Francois Moncla,1956,"Flanker, Lock",31,18,8,5,7,21,Louvie-Juzon,France,64260,France métropolitaine,France
Rene Monie,1956,Centre,2,1,1,0,1,3,Theza,France,66200,France métropolitaine,France
Christian Darrouy,1957,Wing,40,22,12,6,23,69,Pouydesseaux,France,40120,France métropolitaine,France
Michel Hoche,1957,Lock,5,2,3,0,0,0,Levallois-Perret,France,92300,France métropolitaine,France
Paul Cassagne,1957,Lock,1,1,0,0,0,10,Tarbes,France,65000,France métropolitaine,France
Roland Darracq,1957,Flanker,1,1,0,0,0,0,Dax,France,40100,France métropolitaine,France
Gerard Mauduy,1957,Wing,7,5,2,0,2,6,Perigueux,France,24000,France métropolitaine,France
Michel Crauste,1957,Back-row,63,38,16,9,10,30,Saint-Laurent-de-Gos,g,n,i,France
Adrien Normand,1957,Lock,1,1,0,0,0,0,Orthevielle,France,40300,France métropolitaine,France
Christian Vignes,1957,"Centre, Fly-half",4,2,2,0,1,3,Biarritz,France,64200,France métropolitaine,France
Aldo Quaglio,1957,"Prop, Flanker",13,8,3,2,1,3,Saverdun,France,09700,France métropolitaine,France
Pierre Lacroix,1958,Scrum-half,27,16,8,3,4,12,Houeill,g,n,i,France
Alfred Roques,1958,Prop,30,22,3,5,0,0,Cazes-Mondenard,France,82110,France métropolitaine,France
Pierre Tarricq,1958,Wing,4,4,0,0,1,3,Labouheyre,France,40210,France métropolitaine,France
Arnaud Marquesuzaa,1958,Centre,10,7,0,3,1,3,Mauleon,France,64130,France métropolitaine,France
Bernard Mommejat,1958,Lock,22,14,5,3,2,6,Paris,France,France métropolitaine,Île-de-France,France
Pierre Lacaze,1958,Fullback,7,4,1,2,0,14,Pontacq,France,64530,France métropolitaine,France
Louis Casaux,1959,"Centre, Fullback",3,2,1,0,2,6,Tarbes,France,65000,France métropolitaine,France
Claude Mantoulan,1959,Fly-half,1,0,1,0,0,0,Pau,France,64000,France métropolitaine,France
Serge Mericq,1959,Wing,5,3,1,1,2,6,La Reole,France,33190,France métropolitaine,France
Jean de Gregorio,1960,Hooker,22,14,5,3,1,3,Romans-sur-Isere,France,26100,France métropolitaine,France
Sylvain Meyer,1960,Back-row,5,3,1,1,2,6,Strasbourg,France,67000;67100;67200,France métropolitaine,France
Guy Boniface,1960,Centre,35,19,10,6,15,45,Monfort-en-Chalosse,France,59720,France métropolitaine,France
Herve Larrue,1960,Lock,7,6,1,0,1,3,Boissezon,France,81490,France métropolitaine,France
Jean-Pierre Saux,1960,"Prop, Lock",22,14,6,2,2,6,Paris,France,France métropolitaine,Île-de-France,France
Raoul Barriere,1960,Prop,1,0,1,0,0,0,Beziers,France,34500,France métropolitaine,France
Roger Brethes,1960,Fullback,1,1,0,0,0,3,Saint-Sever,France,40500,France métropolitaine,France
Michel Lacome,1960,Centre,1,1,0,0,0,0,Bagneres-de-Bigorre,France,65200;65710,France métropolitaine,France
Jean Othats,1960,Wing,2,2,0,0,0,0,Bugnein,France,64190,France métropolitaine,France
Roland Crancee,1960,No. 8,2,2,0,0,1,3,Treveray,France,55130,France métropolitaine,France
Jacques Rollet,1960,Hooker,5,4,1,0,0,0,Bayonne,France,64100,France métropolitaine,France
Louis Echave,1961,"Flanker, Lock",1,1,0,0,0,0,Ciboure,France,64500,France métropolitaine,France
Jean Gachassin,1961,"Fullback, Wing, Centre, Fly-half",32,19,9,4,8,32,Bagneres-de-Bigorre,France,65200;65710,France métropolitaine,France
Gerard Bouguyon,1961,"Lock, Prop",9,4,3,2,1,3,Quimerch,France,29590,France métropolitaine,France
Marcel Puget,1961,Scrum-half,17,6,9,2,0,3,Limoux,France,11300,France métropolitaine,France
Guy Calvo,1961,"Fullback, Wing, Centre",2,0,2,0,0,0,Tarbes,France,65000,France métropolitaine,France
Pierre Cazals,1961,Prop,3,1,1,1,0,0,Mont-de-Marsan,France,40000,France métropolitaine,France
Jean Laudouar,1961,Hooker,5,1,3,1,0,0,Soustons,France,40140,France métropolitaine,France
Claude Lacaze,1961,Fullback,33,18,11,4,1,59,Pontacq,France,64530,France métropolitaine,France
Roland Lefevre,1961,No. 8,1,0,1,0,0,0,La Flamengrie,France,02260,France métropolitaine,France
Jean Pique,1961,"Wing, Centre",18,11,5,2,2,6,Pau,France,64000,France métropolitaine,France
Guy Camberabero,1961,Fly-half,14,10,3,1,2,110,Soubion,g,n,i,France
Marcel Cassiede,1961,Lock,3,1,1,1,0,0,Gousse,France,40465,France métropolitaine,France
Serge Plantey,1961,"Wing, Fly-half",2,2,0,0,0,0,Salles,France,86150,France métropolitaine,France
Rene le Bourhis,1961,Lock,1,0,0,1,0,0,Saint-Malo-de-Guersa,g,n,i,France
